FileName,dateTime,version,distName,id,actpmA3intrafreqHO,actpmA5interfreqHO,actpmA5intrafreqHO,actpmB2,actpmRSC,actpmrsrpA3interfreqHO,actpmrsrqA3interfreqHO,cfgrsrpbinsize,cfgrsrpmin,cfgrsrqbinsize,cfgrsrqmin
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531840/LNBTS-531840/PMRNL-1/PMRPQH-1,5440913,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531821/LNBTS-531821/PMRNL-1/PMRPQH-1,5542225,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531983/LNBTS-531983/PMRNL-1/PMRPQH-1,5395746,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531811/LNBTS-531811/PMRNL-1/PMRPQH-1,5480225,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531268/LNBTS-531268/PMRNL-1/PMRPQH-1,4960219,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532005/LNBTS-532005/PMRNL-1/PMRPQH-1,5525965,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531781/LNBTS-531781/PMRNL-1/PMRPQH-1,5319636,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532006/LNBTS-532006/PMRNL-1/PMRPQH-1,5242317,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531752/LNBTS-531752/PMRNL-1/PMRPQH-1,5316848,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531956/LNBTS-531956/PMRNL-1/PMRPQH-1,5528929,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531980/LNBTS-531980/PMRNL-1/PMRPQH-1,5416347,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532215/LNBTS-532215/PMRNL-1/PMRPQH-1,5492698,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531818/LNBTS-531818/PMRNL-1/PMRPQH-1,5478059,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531967/LNBTS-531967/PMRNL-1/PMRPQH-1,5271923,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532030/LNBTS-532030/PMRNL-1/PMRPQH-1,4738828,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531765/LNBTS-531765/PMRNL-1/PMRPQH-1,5041516,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531826/LNBTS-531826/PMRNL-1/PMRPQH-1,5452495,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532174/LNBTS-532174/PMRNL-1/PMRPQH-1,5341302,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531803/LNBTS-531803/PMRNL-1/PMRPQH-1,5396324,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532011/LNBTS-532011/PMRNL-1/PMRPQH-1,4967296,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531446/LNBTS-531446/PMRNL-1/PMRPQH-1,5450523,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531981/LNBTS-531981/PMRNL-1/PMRPQH-1,5396800,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531985/LNBTS-531985/PMRNL-1/PMRPQH-1,5414465,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532021/LNBTS-532021/PMRNL-1/PMRPQH-1,4729262,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531807/LNBTS-531807/PMRNL-1/PMRPQH-1,5441387,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531819/LNBTS-531819/PMRNL-1/PMRPQH-1,5509862,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532002/LNBTS-532002/PMRNL-1/PMRPQH-1,4914383,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532037/LNBTS-532037/PMRNL-1/PMRPQH-1,5386948,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531953/LNBTS-531953/PMRNL-1/PMRPQH-1,5405005,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532176/LNBTS-532176/PMRNL-1/PMRPQH-1,5014017,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532199/LNBTS-532199/PMRNL-1/PMRPQH-1,5449965,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532010/LNBTS-532010/PMRNL-1/PMRPQH-1,4963000,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532034/LNBTS-532034/PMRNL-1/PMRPQH-1,5311509,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532165/LNBTS-532165/PMRNL-1/PMRPQH-1,5311597,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531978/LNBTS-531978/PMRNL-1/PMRPQH-1,5413958,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532200/LNBTS-532200/PMRNL-1/PMRPQH-1,5428383,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531986/LNBTS-531986/PMRNL-1/PMRPQH-1,5391204,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532044/LNBTS-532044/PMRNL-1/PMRPQH-1,5016577,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531674/LNBTS-531674/PMRNL-1/PMRPQH-1,5386350,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531422/LNBTS-531422/PMRNL-1/PMRPQH-1,5482738,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531810/LNBTS-531810/PMRNL-1/PMRPQH-1,5456737,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532003/LNBTS-532003/PMRNL-1/PMRPQH-1,5254519,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532025/LNBTS-532025/PMRNL-1/PMRPQH-1,5044226,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532048/LNBTS-532048/PMRNL-1/PMRPQH-1,195263436,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532192/LNBTS-532192/PMRNL-1/PMRPQH-1,5425580,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532216/LNBTS-532216/PMRNL-1/PMRPQH-1,4927936,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531962/LNBTS-531962/PMRNL-1/PMRPQH-1,5529841,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531782/LNBTS-531782/PMRNL-1/PMRPQH-1,5195507,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531958/LNBTS-531958/PMRNL-1/PMRPQH-1,5262487,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531825/LNBTS-531825/PMRNL-1/PMRPQH-1,5485546,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531767/LNBTS-531767/PMRNL-1/PMRPQH-1,5314804,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532151/LNBTS-532151/PMRNL-1/PMRPQH-1,5317403,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531763/LNBTS-531763/PMRNL-1/PMRPQH-1,5343854,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531831/LNBTS-531831/PMRNL-1/PMRPQH-1,5516296,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531955/LNBTS-531955/PMRNL-1/PMRPQH-1,5322700,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531689/LNBTS-531689/PMRNL-1/PMRPQH-1,5114239,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531761/LNBTS-531761/PMRNL-1/PMRPQH-1,5328542,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531813/LNBTS-531813/PMRNL-1/PMRPQH-1,5349740,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531836/LNBTS-531836/PMRNL-1/PMRPQH-1,5523626,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532213/LNBTS-532213/PMRNL-1/PMRPQH-1,5470075,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532026/LNBTS-532026/PMRNL-1/PMRPQH-1,37059547,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532212/LNBTS-532212/PMRNL-1/PMRPQH-1,4864745,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531758/LNBTS-531758/PMRNL-1/PMRPQH-1,5309297,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531805/LNBTS-531805/PMRNL-1/PMRPQH-1,5187508,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532016/LNBTS-532016/PMRNL-1/PMRPQH-1,5205433,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532190/LNBTS-532190/PMRNL-1/PMRPQH-1,5404449,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531797/LNBTS-531797/PMRNL-1/PMRPQH-1,5096177,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531801/LNBTS-531801/PMRNL-1/PMRPQH-1,5494977,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532032/LNBTS-532032/PMRNL-1/PMRPQH-1,51544603,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531754/LNBTS-531754/PMRNL-1/PMRPQH-1,4599412,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531760/LNBTS-531760/PMRNL-1/PMRPQH-1,5003510,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532218/LNBTS-532218/PMRNL-1/PMRPQH-1,5123137,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531829/LNBTS-531829/PMRNL-1/PMRPQH-1,5488759,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531812/LNBTS-531812/PMRNL-1/PMRPQH-1,5284942,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531951/LNBTS-531951/PMRNL-1/PMRPQH-1,5493706,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532033/LNBTS-532033/PMRNL-1/PMRPQH-1,32943633,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532045/LNBTS-532045/PMRNL-1/PMRPQH-1,5033074,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532022/LNBTS-532022/PMRNL-1/PMRPQH-1,5005397,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532189/LNBTS-532189/PMRNL-1/PMRPQH-1,5472330,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532042/LNBTS-532042/PMRNL-1/PMRPQH-1,5061379,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532175/LNBTS-532175/PMRNL-1/PMRPQH-1,5407893,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531787/LNBTS-531787/PMRNL-1/PMRPQH-1,5146598,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532024/LNBTS-532024/PMRNL-1/PMRPQH-1,5333881,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531816/LNBTS-531816/PMRNL-1/PMRPQH-1,5454993,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531830/LNBTS-531830/PMRNL-1/PMRPQH-1,5327807,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532029/LNBTS-532029/PMRNL-1/PMRPQH-1,5374144,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531841/LNBTS-531841/PMRNL-1/PMRPQH-1,5528386,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531950/LNBTS-531950/PMRNL-1/PMRPQH-1,120571184,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532020/LNBTS-532020/PMRNL-1/PMRPQH-1,5112359,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531769/LNBTS-531769/PMRNL-1/PMRPQH-1,5308634,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531963/LNBTS-531963/PMRNL-1/PMRPQH-1,5507072,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531823/LNBTS-531823/PMRNL-1/PMRPQH-1,5543740,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532023/LNBTS-532023/PMRNL-1/PMRPQH-1,4611407,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531755/LNBTS-531755/PMRNL-1/PMRPQH-1,119146859,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531960/LNBTS-531960/PMRNL-1/PMRPQH-1,5513907,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531783/LNBTS-531783/PMRNL-1/PMRPQH-1,5499313,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532017/LNBTS-532017/PMRNL-1/PMRPQH-1,4897762,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532039/LNBTS-532039/PMRNL-1/PMRPQH-1,5324467,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531822/LNBTS-531822/PMRNL-1/PMRPQH-1,5489186,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531808/LNBTS-531808/PMRNL-1/PMRPQH-1,5292289,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532027/LNBTS-532027/PMRNL-1/PMRPQH-1,186306200,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531976/LNBTS-531976/PMRNL-1/PMRPQH-1,5385078,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531817/LNBTS-531817/PMRNL-1/PMRPQH-1,5540949,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531842/LNBTS-531842/PMRNL-1/PMRPQH-1,5506502,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531806/LNBTS-531806/PMRNL-1/PMRPQH-1,5502890,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531961/LNBTS-531961/PMRNL-1/PMRPQH-1,5449006,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531286/LNBTS-531286/PMRNL-1/PMRPQH-1,5530939,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531966/LNBTS-531966/PMRNL-1/PMRPQH-1,5442467,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-531846/LNBTS-531846/PMRNL-1/PMRPQH-1,42963909,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532441/LNBTS-532441/PMRNL-1/PMRPQH-1,5204409,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-540040/LNBTS-540040/PMRNL-1/PMRPQH-1,194688302,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-536604/LNBTS-536604/PMRNL-1/PMRPQH-1,123398915,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532386/LNBTS-532386/PMRNL-1/PMRPQH-1,5412698,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-532239/LNBTS-532239/PMRNL-1/PMRPQH-1,5483631,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-536717/LNBTS-536717/PMRNL-1/PMRPQH-1,121240276,true,false,false,true,true,false,false,3,-140,1.5,-19.5
dump 92.xml,2026-06-22T16:29:21.000+07:00,xL23R3FSM3_2309_100,PLMN-PLMN/MRBTS-540014/LNBTS-540014/PMRNL-1/PMRPQH-1,4214833,true,false,false,true,true,false,false,3,-140,1.5,-19.5
